topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1367928035664560129	http://twitter.com/user/status/1367928035664560129	ICYMI: Two groups of local elected officials have written to @govlarryhogan (R) urging him to address availability and racial equity issues with the COVID-19 vaccines in Montgomery County. @MoCoCouncilMD @repraskin @repdavidtrone @willjawando READ MORE: https://t.co/LRzLFO0MYB https://t.co/aLtBqVxLxp	no_not_interesting
COVID-19	1368558318038487049	http://twitter.com/user/status/1368558318038487049	Large employers in the airline and meatpacking industries are getting permission to administer Covid-19 vaccines, removing transit and time-off challenges for hourly workers https://t.co/TspHAEBZ6Z	no_not_interesting
COVID-19	1369730858131787782	http://twitter.com/user/status/1369730858131787782	The American Rescue plan is about getting help to those who need it most. I just voted YES for: 💵$1400 direct relief payments 🏛Relief funding for state and local governments 💉More COVID-19 vaccines 🍽Funds to help struggling restaurants #AmericanRescuePlan https://t.co/H900bwm7mr	no_not_interesting
COVID-19	1368303607691554820	http://twitter.com/user/status/1368303607691554820	Doug Ford has 15 months left in his term. He's going to sell off, burn down as much of #Ontario as possible, while the population remains distracted by Covid-19 &amp; vaccines! It'll take years to rebuild! #cdnpoli #Barrie https://t.co/R1i401bG6F	harmful
COVID-19	1368297762954113027	http://twitter.com/user/status/1368297762954113027	🔥CDC update🔥 Known polysorbate allergy is no longer a contraindication to mRNA vaccination; however, known polysorbate allergy is a contraindication to Janssen COVID-19 vaccine and thus, a precaution to mRNA COVID-19 vaccination. https://t.co/lnj6BKxWtL	yes_discusses_cure
COVID-19	1368413604773564416	http://twitter.com/user/status/1368413604773564416	The United States is working with the international community to expand the distribution of COVID-19 vaccines around the world and to prevent future pandemics. DETAILS: https://t.co/g9oARLs4xT	no_not_interesting
COVID-19	1370328722545446913	http://twitter.com/user/status/1370328722545446913	COVID-19 vaccines are becoming more plentiful, the weather is warming up and spring flowers are beginning to pop. A Northern Virginia psychiatrist believes it’s all enough to put more pep in your step. https://t.co/aGvCCwNOuR	no_not_interesting
COVID-19	1370094208036466695	http://twitter.com/user/status/1370094208036466695	In addition to 7.5 billion, 6 billion for “research, development, manufacturing, production, and the purchase of vaccines (1) SARS–CoV–2 or any viral variant mutating therefrom with pandemic potential; and (2) COVID–19 or any disease with potential for creating a pandemic.	no_not_interesting
COVID-19	1368855707467059200	http://twitter.com/user/status/1368855707467059200	Despite approved vaccines going through guidelines and approval processes by the @WHO and the U.S. Center for Disease Control and Prevention (@CDCgov), @dino_melaye had, on numerous occasions on the social media, expressed doubts about vaccines. https://t.co/3Oacjre8yc	no_not_interesting
COVID-19	1370987871738368001	http://twitter.com/user/status/1370987871738368001	📢 Training for #HealthWorkers involved in deployment and implementation of COVID-19 vaccination who require vaccine-specific knowledge to ensure safe and efficient #vaccine delivery https://t.co/zscKdMa2Zu	no_not_interesting
COVID-19	1370733581157367813	http://twitter.com/user/status/1370733581157367813	Hard-working Halton paramedics like Lindsay Henderson and Vanessa Vis, led by @ChiefGSage, and Halton public health staff, led by Dr. Hamidah Meghani, have been vaccinating seniors... @PamDamoff on COVID-19 Vaccines https://t.co/MTtnPP8RuW via @openparlca @HaltonMedics207	no_not_interesting
COVID-19	1370435463228624896	http://twitter.com/user/status/1370435463228624896	#C19 Vaccine Update ⬇ Seniors 80+ can book appointments to receive the #COVID19 vaccine. 📍ARC expected to open as a clinic end of March 🗓 Book: 💻Online https://t.co/YjcFiRhiPz ☎Call 1-888-444-5113 Learn more ➡ https://t.co/Z4MaHwSNGL #RollUpYourSleevesDurham https://t.co/d5OMvVBqrg	no_not_interesting
COVID-19	1369973421879275522	http://twitter.com/user/status/1369973421879275522	Safe and effective vaccines for COVID-19 are now available. Vaccination is our best defence against the virus, alongside social distancing, wearing a mask and washing our hands. #COVIDVaccine #OurNHSPeople For more vaccine info: https://t.co/aZdv47hQni https://t.co/Hm6fTB3R41	no_not_interesting
COVID-19	1369834208407871490	http://twitter.com/user/status/1369834208407871490	The efficacy of the mRNA-based COVID-19 vaccine shows promise for the continued research and development of cancer vaccines: https://t.co/2aafp9OQcL	yes_discusses_cure
COVID-19	1369679832003399680	http://twitter.com/user/status/1369679832003399680	Texas Medical Center leaders talk COVID-19 vaccines and what pandemic recovery could look like https://t.co/Rj0ShaZXuI	no_not_interesting
COVID-19	1369501939470327808	http://twitter.com/user/status/1369501939470327808	The PA is relying on a #lockdown strategy as it scrambles to acquire #COVID19 vaccines. So far, only 22,000 vaccines have entered the #Gaza Strip, and another 10,000 have gone to the West Bank. https://t.co/O0qP0RtAO9	no_not_interesting
COVID-19	1368847181524836352	http://twitter.com/user/status/1368847181524836352	China’s CDC is following up and monitoring antibody levels in some COVID-19 vaccine recipients to test protection period and effectiveness of vaccines, Feng Duojia, president of the China Vaccine Industry Association, told GT.  https://t.co/qaZCStRW7E	no_not_interesting
COVID-19	1368829181220560896	http://twitter.com/user/status/1368829181220560896	Quick reminder of the threat of information influence operations and #disinformation: Russian Disinformation Campaign Aims to Undermine Confidence in Pfizer, Other Covid-19 Vaccines, U.S. Officials Say - WSJ https://t.co/pQrqrkk7M7	harmful
COVID-19	1368476727647768577	http://twitter.com/user/status/1368476727647768577	#FMsays More than 60 countries have authorized the use of Chinese vaccines, State Councilor and Foreign Minister Wang Yi said Sunday. #vaccine #COVID_19 #TwoSessions https://t.co/vd9KPjEAx3	no_not_interesting
COVID-19	1362154863556243460	http://twitter.com/user/status/1362154863556243460	Big Knocker ⁦@moricemdphd⁩ joins my @theathletic pod to talk NHL and #mnwild COVID-19 outbreaks, genetic forensics, vaccines, long-haul complications for athletes, Marco Rossi and whether he can develop a vaccine to cure the Wild’s power play https://t.co/o5Cqt4W6Qm	no_not_interesting
COVID-19	1370543884690886659	http://twitter.com/user/status/1370543884690886659	Social media posts suggest a link between COVID-19 vaccines and miscarriages. But those posts are based on unverified reports, and experts say there's no evidence of a connection #CoronaVirusFacts https://t.co/b2QPxnjUEU	yes_discusses_cure
COVID-19	1370502455822274561	http://twitter.com/user/status/1370502455822274561	@OHAOregon allocated 3,710 first-dose COVID-19 vaccines to Deschutes County for the week of March 15. At 9 a.m. on Monday, 3/15, scheduling for vaccine appts at the Deschutes Fair &amp; Expo Center will open online and by phone for those 65+. More info: https://t.co/soApZAxOO2 https://t.co/0bdLeeZtq1	no_not_interesting
COVID-19	1370374142562869248	http://twitter.com/user/status/1370374142562869248	CDC ponders partnership with Dollar General for COVID-19 vaccines, BuzzFeed slammed for recent layoffs, TikTok introduces anti-harassment features and more. https://t.co/xhq8CWNlY1	no_not_interesting
COVID-19	1370124958320443394	http://twitter.com/user/status/1370124958320443394	Introducing the @HealthEvolution Forum report: 'Increasing #vaccine uptake in diverse communities: A working guide for health care CEOs' - with 10 steps to create an action plan for increasing confidence and improving accessibility to COVID-19 vaccines. https://t.co/kKZ247k1hH	no_not_interesting
COVID-19	1370095152547594240	http://twitter.com/user/status/1370095152547594240	A Clark County lawmaker and the region’s League of United Latin American Citizens have called on Washington health officials to deliver more COVID-19 vaccines to people of color. https://t.co/KkB7lRIara	yes_calls_for_action
COVID-19	1369938630505037826	http://twitter.com/user/status/1369938630505037826	#Covid19Vaccine The National Education, Health and Allied Workers Union in Mpumalanga is concerned about the slow pace of the rollout of the Covid-19 vaccination programme, saying it also wants more Covid-19 vaccines to be allocated for Mpumalanga healthcare workers. IMS https://t.co/FoBEgudnuJ	yes_calls_for_action
COVID-19	1369881386635554818	http://twitter.com/user/status/1369881386635554818	The Japan News/ANN Quad to create framework for providing vaccines to developing countries Japan, the United States, Australia and India will consider establishing a new framework to provide COVID-19 vaccines to developing countries. https://t.co/sPUEPZQY6b	no_not_interesting
COVID-19	1369739134810681351	http://twitter.com/user/status/1369739134810681351	BE / Course 20 undergrads Malik and Miles have posted more than 100 videos on a variety of science topics including genetics, photosynthesis, Covid-19 vaccines, and physics. They’ve also amassed nearly 50,000 followers. Learn More https://t.co/EZW9yc460D https://t.co/9EsqipidXn	no_not_interesting
COVID-19	1369643039979761668	http://twitter.com/user/status/1369643039979761668	This is the condition even after introduction of vaccines!! #Covid_19 #Bengaluru @drashwathcn we don't want to risk our lives, please cancel the exams and close schools and colleges, please do consider our request. #vtu @DHFWKA @CMofKarnataka @KirikKeerthi https://t.co/6PQBS5rQjG	yes_calls_for_action
COVID-19	1369477967697514497	http://twitter.com/user/status/1369477967697514497	@mattdpearce When will @latimes acknowledge that California #vaccine allocation program has been a disaster--for weeks 49th in the country in terms of DISTRIBUTION of vaccines we had--and the buck stops with LA County &amp; @GavinNewsom? https://t.co/p5qg6TKMNc	yes_calls_for_action
COVID-19	1369368368042672130	http://twitter.com/user/status/1369368368042672130	I find the comparison shopping for COVID vaccines kind of baffling. Even for long COVID and immunocompromised patients the data on what's good or bad is mostly anecdotal. Just get a vaccine.	no_not_interesting
COVID-19	1369367921252777986	http://twitter.com/user/status/1369367921252777986	Because they were excluded from clinical trials, we cannot know with certainty if vaccines are safe and effective for mothers to be. | ANALYSIS #covid19 #coronavirus #vaccine https://t.co/WaOH4S89fw	yes_discusses_cure
COVID-19	1369348540703596562	http://twitter.com/user/status/1369348540703596562	Our friends at @HealthDouglasCo are making sure that vaccines are accessible, even at home. If you are homebound and need an at-home vaccination, call the Douglas County COVID-19 information line at 402-444-3400. https://t.co/2UeucSchlR	no_not_interesting
COVID-19	1369322826537312258	http://twitter.com/user/status/1369322826537312258	Michigan’s seven Catholic bishops declare COVID-19 vaccines by Johnson &amp; Johnson and AstraZeneca are only morally permissible if vaccines from the Vatican's preferred pharmaceutical brands, Pfizer and Moderna, are unavailable. Link not related: https://t.co/2pUBqOmMGz	yes_discusses_action_taken
COVID-19	1369299434702393344	http://twitter.com/user/status/1369299434702393344	From New Jersey to California, people with I/DD, are most at risk of serious illness and death from the coronavirus, said they were left out of planning and are still on the sidelines while millions line up for vaccines ahead of them. #DDAwareness2021 https://t.co/mxAAGyVdJ1	yes_calls_for_action
COVID-19	1368973461037715458	http://twitter.com/user/status/1368973461037715458	Private companies helping to distribute coronavirus vaccines hold a lot of power. At the end of any given day, they get to decide who can get leftover doses https://t.co/hCf6HPUXL7	yes_discusses_action_taken
COVID-19	1368938075360010241	http://twitter.com/user/status/1368938075360010241	The world is going towards vaccination and doing it. We will talk of everything but the vaccine. Where is the $150 million or so that was supposed to be for buying vaccines. https://t.co/cGHdd3AKZ6	yes_asks_question
COVID-19	1368797443119316992	http://twitter.com/user/status/1368797443119316992	@critica18495985 DEPOPULATION is REAL and it is very true-vaccines can do a very efficient job Much easier than 'gas chambers' I do not believe there is any difference in crimes Only the cause of death DO NOT TAKE their 'cure; worse than the disease https://t.co/ppAqJ8xuqk	harmful
COVID-19	1367826282860404737	http://twitter.com/user/status/1367826282860404737	French cabinet minister urged EU countries on Friday not to use the Russian or Chinese COVID-19 vaccines unless they are approved by the bloc's medicines regulator, warning of a risk to the bloc's unity and public health.	harmful
COVID-19	1367673175027326977	http://twitter.com/user/status/1367673175027326977	@pnoyaus @MaamSyj He is talking from results of these what you call testing to frontliners_ Brazil used Sinovac in 12,000 frontliners (only) . Like all vaccines_ Sinovac 100% efficacious for severe Covid_ meaning if you get the vaccine you will not get severe Covid, no ICU and you dont die!!!	no_not_interesting
COVID-19	1365070754191052800	http://twitter.com/user/status/1365070754191052800	Excellent article about sleep apnea and Covid-19. It talks about why I believe people with sleep apnea should be prioritized for vaccines. #medtwitter #sleepapnea #COVID19Vaccine @AmandaKrupa https://t.co/RD1gwMsI4J	no_not_interesting
COVID-19	1371082969910284290	http://twitter.com/user/status/1371082969910284290	This is precisely what we need to strive to prevent in the US by adhering to wise public health measures and promulgating COVID-19 vaccines. @YaleSPH https://t.co/MIJ45IqhUB	no_not_interesting
COVID-19	1371032148426244097	http://twitter.com/user/status/1371032148426244097	@MoHFW_INDIA @drharshvardhan SA using Johnson and Johnson vaccine despite Indian supplies https://t.co/6lk7bPq5Z3	no_not_interesting
COVID-19	1370939752929583105	http://twitter.com/user/status/1370939752929583105	Leaked Video: Mark Zuckerberg Cautions Against Side Effects of Covid-19 Vaccines that Modify DNA and RNA - https://t.co/qp4RhX0jYi	no_not_interesting
COVID-19	1370839840397361157	http://twitter.com/user/status/1370839840397361157	We say: It's a complicated moral universe, so it's frustrating to see bishops and others sowing doubts about vaccines and relief that promote the common good. https://t.co/Ux4aJfhRsK	yes_discusses_action_taken
COVID-19	1370828860300783618	http://twitter.com/user/status/1370828860300783618	“We feel that this is a very long overdue inclusion of immigrants in detention in the states’ plan,” IDA's Jackie Gonzalez. “And what we would like to see is clear guidance for how local public health departments should roll out the vaccine.” https://t.co/FVXgVrxpJD	yes_calls_for_action
COVID-19	1370819460794310658	http://twitter.com/user/status/1370819460794310658	Rules for trade and intellectual property can make technology inaccessible or expensive, but they can be waived in emergencies. This must be the case for COVID-19 vaccines in order to make them available worldwide. Sign the petition urging for a waiver: https://t.co/dFk7zg2gBR	yes_calls_for_action
COVID-19	1370791701015638020	http://twitter.com/user/status/1370791701015638020	Dentists, veterinarians and med students authorized to administer Covid shots as Biden expands vaccine program https://t.co/1uSapMWBXq via @CNBC #Vaccines	no_not_interesting
COVID-19	1370787454093946888	http://twitter.com/user/status/1370787454093946888	@seeker3003 @Primary_Immune I feel for you! I too have been requesting more info regarding post COVID vaccine for those who have PID/SAD, don't typically titer to vaccines, and are dependent on IGG infusions, if they will have any immunity protection. There's not enough data from the immunocompromised yet.	yes_calls_for_action
COVID-19	1370781759718240259	http://twitter.com/user/status/1370781759718240259	Hard Pill to Swallow: If we find that stress or poor sleep impairs vaccine response, or that things like positive emotion enhance this response, those become.... targets of intervention for not only this vaccine but potentially other vaccines... https://t.co/6hlXddZC9J	yes_discusses_cure
COVID-19	1370744390193446912	http://twitter.com/user/status/1370744390193446912	Three fully-vaccinated people in Hawaii have tested positive for Covid-19. CONTEXT is important: Moderna and Pfizer vaccines offer immunity for 95% of people. Five percent can still catch the virus. @6News https://t.co/tgBIs6fZIx	no_not_interesting
COVID-19	1370663491263197184	http://twitter.com/user/status/1370663491263197184	I think being anti-covid vaccine as a black person shouldn’t give you this anti-vaxxer label. Not trusting the West as an African makes so much sense and is very different to not wanting your baby to take important life saving vaccines.	yes_discusses_action_taken
COVID-19	1370642506162057216	http://twitter.com/user/status/1370642506162057216	U don't need a vaccine to b safe with covid-19, the vaccines are not yet safe for use, it's been prematurely released and a lot is happening to those who received mRNA messenger based vaccines, pipo r dieing and media authorities and censoring d truth.	harmful
COVID-19	1370639327638605826	http://twitter.com/user/status/1370639327638605826	#OPINION: What is of utmost importance is providing information on Covid-19 vaccines along with counselling on good nutrition for improved vaccine response and efficacy. https://t.co/U1XZEl7ixY	yes_contains_advice
COVID-19	1370634269459152899	http://twitter.com/user/status/1370634269459152899	@DrLeanaWen The Trouble With Herd Immunity And Covid-19 Vaccines -whether it prevents infection and transmission remains unknown. -how long the protection conferred by a vaccine will last. the pandemic won’t be over in the United States until it’s over everywhere. https://t.co/NVdSGInwqW	yes_asks_question
COVID-19	1370515069201711108	http://twitter.com/user/status/1370515069201711108	“...the World Trade Organization stayed the course Thursday and failed, again, to reach an agreement on a proposal to temporarily waive any intellectual property rights for vaccines and treatments related to COVID-19.” https://t.co/nZMXEztOX0	yes_discusses_action_taken
COVID-19	1370510207810482186	http://twitter.com/user/status/1370510207810482186	The company is now administering #COVID19 vaccines in roughly 1,200 stores across 29 states and Puerto Rico. #PopulationHealth #PopHealthIT https://t.co/e4ItKfbeTG	no_not_interesting
COVID-19	1370060449362948102	http://twitter.com/user/status/1370060449362948102	'In particular, we question whether cardinal issues regarding the safety of the vaccines were adequately addressed prior to their approval by the European Medicines Agency (EMA).' #Irishfreedom @briem_24 https://t.co/7nbiNidziV	yes_discusses_action_taken
COVID-19	1367528843557429252	http://twitter.com/user/status/1367528843557429252	Nothing about this pandemic has been easy. Thank you Dr. Shawn Conard, @MinneolaHealth1, and all Kansas healthcare providers for their diligence in getting COVID-19 vaccines into arms &amp; sharing how the vaccine is impacting their communities: https://t.co/dKYhQFg94U. https://t.co/XKuZVDQQzp	no_not_interesting
COVID-19	1370263032878669826	http://twitter.com/user/status/1370263032878669826	Vaccinologist Melvin Sanicas (@Vaccinologist) listed down and compared the efficacy rates from clinical trials of seven COVID-19 vaccine brands eyed by the Philippines and their types: https://t.co/oNfryAQ3Vb	no_not_interesting
COVID-19	1368262836229660672	http://twitter.com/user/status/1368262836229660672	📣 One last reminder to sign up for our Telephone Town Hall on COVID-19 Vaccines. It is so important to feel informed and empowered when it comes to our health, especially now—so I hope you will ask any questions you may have about the vaccines. RSVP: https://t.co/eVZ5WZxKlG https://t.co/z4jF1R1UJd	no_not_interesting
COVID-19	1368282812982456331	http://twitter.com/user/status/1368282812982456331	Big Pharma Shouldn’t Control COVID-19 Vaccines: The real culprits are the companies refusing to share their publicly funded intellectual property and the governments allowing them to get away with it. #covid #vaccine @SonaliKolhatkar https://t.co/xuIGmmY8iG https://t.co/Y0tGxhPrfU	yes_calls_for_action
COVID-19	1367960818869018637	http://twitter.com/user/status/1367960818869018637	The VA is offering COVID-19 vaccines to veterans of all ages served by the health system. Vaccine appointments are available at the Silverdale VA clinic and through a mobile clinic that has hit the road in rural areas. https://t.co/SLaHJrdY65 https://t.co/h6P1wSgk52	no_not_interesting
COVID-19	1369980945818734592	http://twitter.com/user/status/1369980945818734592	#whatishappeninginthailand Thailand Post Distribution (THPD) and Thai Airways International Plc (THAI) have agreed to deliver COVID-19 vaccines to both domestic and overseas destinations. https://t.co/msbHMvSrhT	no_not_interesting
COVID-19	1369878470956900352	http://twitter.com/user/status/1369878470956900352	The HCH @edu_betta supported by @CRSMOH @CRSPHCDA1 @DigitalisedCRS @WHONigeria @NphcdaNG and other partners took delivery of Oxford/AstraZeneca Vaccines; one of tools recently deployed by FGoN in response to COVID-19 outbreak. #YesToCOVID19Vaccine https://t.co/rFyEvgr5pE	no_not_interesting
COVID-19	1371106945655001091	http://twitter.com/user/status/1371106945655001091	Since Twitter will not allow information on BitChute to be shared, please take the time to watch this video; Dr Sherri Tenpenny explains exactly what the COVID-19 vaccines are and how they work. Frightening and disturbing, after you watch it, you will definitely NOT get the jab	harmful
COVID-19	1370417841279746054	http://twitter.com/user/status/1370417841279746054	A growing number of Americans want to get the coronavirus vaccine, and a majority also support workplace, lifestyle and travel restrictions for those not inoculated against COVID-19 https://t.co/GrauSnPTFQ	no_not_interesting
COVID-19	1370362068721885189	http://twitter.com/user/status/1370362068721885189	Challenges in ensuring global access to COVID-19 vaccines: production, affordability, allocation, and deployment - The Lancet https://t.co/SanLsrXaUD	no_not_interesting
COVID-19	1370014247904669699	http://twitter.com/user/status/1370014247904669699	“Pharmacy is an essential piece in the intricate puzzle of Canada’s health-care system... I look forward to playing a role in providing COVID-19 vaccines.” – Michelle Liang reflects on giving 1,000+ flu shots &amp; looks ahead to COVID-19 vaccination #PAM2021 https://t.co/12wuAsvguM https://t.co/mvPWGKjiWb	no_not_interesting
COVID-19	1368634066115919876	http://twitter.com/user/status/1368634066115919876	Maryland’s governor says the state broke a record on how many vaccines it’s administering. Here’s where we stand in the fight against COVID-19 in D.C., Maryland and Virginia https://t.co/NGtyxWU4sc	no_not_interesting
COVID-19	1366093472248176641	http://twitter.com/user/status/1366093472248176641	The US media isn’t reporting on Pfizer’s and Moderna’s Covid vaccine deaths, which are mRNA vaccines. Danger of mRNA vaccines to elderly under spotlight after 16 deaths in Switzerland - Global Times https://t.co/mYZa1oAgpW	yes_discusses_cure
COVID-19	1370803228007358466	http://twitter.com/user/status/1370803228007358466	Joined @ChicagoCares and the #ProtectChicago Plus initiative the last two Saturdays textbanking to share resources about COVID-19 vaccines for Chicago, especially communities most impacted by the pandemic. Please send anyone who needs help to https://t.co/lM1ZqYQBcH for more info	no_not_interesting
COVID-19	1370050104296607749	http://twitter.com/user/status/1370050104296607749	When I asked @GovernorTomWolf if the Bucks, Chester, Delaware and Montgomery Counties have been shortchanged vaccines—he said “no.” @FOX29philly https://t.co/6720Ixbdgw	no_not_interesting
COVID-19	1368710977248714753	http://twitter.com/user/status/1368710977248714753	First day of Astrazeneca COVID-19 vaccine rollout here at the Philippine General Hospital. No media, no mapapel, no VIPs and no military presence. Purely healthcare workers who want to get vaccinated and protected. Health and vaccines are political!!! 💉💉💉💉💉 https://t.co/fq9CfKVHzT	no_not_interesting
COVID-19	1358837896246145024	http://twitter.com/user/status/1358837896246145024	Grocery chains grew profits by $18 billion in the pandemic so far. Almost all stopped hero pay after a month. 29,000 grocery workers got covid and 74% of them aren't eligible for vaccine yet. We're not treating them as essential. They're sacrificial. https://t.co/fZRruG3tBO	yes_calls_for_action
COVID-19	1369616282757251075	http://twitter.com/user/status/1369616282757251075	It may not feel that way right now, but rich countries have ordered so much #covid19 vaccine that they will soon have many hundreds of millions of surplus doses. It‘s high time we figure out how to share those doses. By @sciencecohen and me. https://t.co/oadyxbkTNG	yes_calls_for_action
COVID-19	1370252331019870210	http://twitter.com/user/status/1370252331019870210	A great new development on the Covid-19 front; Pharmaceutical giant Glaxo-Smith Kline @GSK has developed a drug to treat Covid-19. The difference between this drug and vaccines is that this will treat patients with the disease as opposed to a vaccine which prevents. 👇🏿👇🏿👇🏿 https://t.co/ySPXwNu7RC	yes_discusses_cure
COVID-19	1367670457898594305	http://twitter.com/user/status/1367670457898594305	Ontario's vaccine rollout: making octogenarians wait hours outside in frigid temperatures without access to bathrooms. Alternate options: mobile outreach for homebound individuals (https://t.co/TBxOjzV56F) and drive-thru clinics (https://t.co/JOra4etgCg) https://t.co/0CffrHgRQl	yes_calls_for_action
COVID-19	1369434162889900037	http://twitter.com/user/status/1369434162889900037	Researchers who track online misinformation found that Instagram recommended false claims about COVID-19, vaccines and the 2020 election to people through its algorithm's suggestions. https://t.co/oTb6904VdD	no_not_interesting
COVID-19	1370061930463952896	http://twitter.com/user/status/1370061930463952896	There are only 43 antibiotics in clinical development worldwide at the moment. By comparison, there are over 200 COVID-19 vaccines in clinical trials at the same moment. The #AMR problem is a runaway freight train and needs a commensurate response to stop it. https://t.co/DAtq8DHEYg	yes_calls_for_action
COVID-19	1370066231424860171	http://twitter.com/user/status/1370066231424860171	Trump followed the COVID-19 Science &amp; challenged the Science to produce for the American people. And Science did with 3 vaccines! Today, Joe Biden mouths Science but sides with the teacher's unions &amp; barks about masks! Trump was a President! Biden's just a politician!	yes_discusses_action_taken
COVID-19	1350271062467092480	http://twitter.com/user/status/1350271062467092480	Operation Warp Speed leaders waited more than two months to approve a plan to distribute and administer Covid-19 vaccines proposed by U.S. health officials, administration officials said https://t.co/pwcoXO17IR	no_not_interesting
COVID-19	1370597229594083328	http://twitter.com/user/status/1370597229594083328	Alex Berenson is purposefully misrepresenting federal VAERS data to try and scare people away from getting the vaccine. Yes, he is an anti-vaxxer. More info on why the below claim is way off https://t.co/NclKQHvwIu https://t.co/99Q7jUcQ9L	harmful
COVID-19	1370567792261394432	http://twitter.com/user/status/1370567792261394432	The proposal led by India and South Africa urged the WTO to temporarily waive off intellectual property rights for vaccines and Covid-19 related treatment https://t.co/v1DstMUQXA	no_not_interesting
COVID-19	1367844083281108992	http://twitter.com/user/status/1367844083281108992	1/ That “an uncontrolled epidemic and an absence of strategy is absolutely dire” 2/ That border restrictions should be tough for the next six months until vaccines make travel safer 3/ That vaccination campaigns need to accelerate Full story: https://t.co/4vrQSOGpwO	yes_calls_for_action
COVID-19	1366695502092320770	http://twitter.com/user/status/1366695502092320770	Public pressure on the @EU_Commission is rising. Vaccines and treatments against COVID-19 should be public goods, not big business Let's get to 1⃣0⃣0⃣.0⃣0⃣0⃣signatures together! 🔁Sign &amp; share https://t.co/4KeNcIlXUs #TRIPSWaiver #NoProfitonPandemic https://t.co/DDk3gveqwp	yes_calls_for_action
COVID-19	1367281553651478532	http://twitter.com/user/status/1367281553651478532	Good to meet with @POTUS, @VP, and a bipartisan group to brainstorm how we take a quantum leap forward to beat devastating diseases like cancer and Alzheimer’s. We must leverage the scientific power we’ve seen in the development of COVID-19 vaccines by experts like those at @NIH.	no_not_interesting
